,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424332798.80902916,564017187.0979419,True,,6,,,,2023-12-04T04:32:00.000Z,64.71164960652436,1306236088.796468,-18.2018,0.23096905,0.83632821,13.94381814,55.98317264,177.51033052,236.25254732,27459275393.085693,1.805,36498482583.54,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:32:51.075729
6,3408,USDC,USDC,usd-coin,15251,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24509870702.469257,24509870702.469257,False,,7,,,,2023-12-04T04:31:00.000Z,0.9997566055005352,3988138953.496259,6.2269,-0.02106372,-0.01369791,-0.0172894,-0.05414378,-0.02050765,-0.01969039,24503905134.757683,1.6107,24503905134.76,,2023-12-04T04:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 23:32:51.075729
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35308839254.778,36410042820.425,False,,8,,,,2023-12-04T04:31:00.000Z,0.4063756305911864,334003445.86957335,13.8384,0.21932561,2.22821719,5.63899517,24.47596139,57.43738428,58.51862467,14348651817.603247,0.9432,18286903376.6,,2023-12-04T04:31:00.000Z,,,,,,2023-12-03 23:32:51.075729
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142090746383.70526,142090746383.70526,True,,9,,,,2023-12-04T04:32:00.000Z,0.08763584762192769,598284255.9152532,16.9868,1.09568033,2.02616218,11.74912521,27.56263495,43.30380452,38.35928282,12452242998.568367,0.8184,12452242998.57,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:32:51.075729
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88518370039.52167,88518383403.19551,True,,10,71659659264.0,7426315554.25235,,2023-12-04T04:31:00.000Z,0.10363314074510459,213325389.95278442,12.3806,-0.02175623,0.13896239,-2.88863201,6.46268033,16.03067781,34.14331489,9173436700.832998,0.603,9173438085.75,,2023-12-04T04:31:00.000Z,,,,,,2023-12-03 23:32:51.075729
10,1975,Chainlink,LINK,chainlink,1479,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-04T04:31:00.000Z,16.03693292802384,608040546.6311097,-8.8382,0.87684837,0.54319172,9.1016059,41.17819727,110.41361302,168.97983444,8930165627.123398,0.587,16036932928.02,,2023-12-04T04:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 23:32:51.075729
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8350632081.755806,,2023-12-04T04:32:00.000Z,2.4458771481979067,34872907.92988246,2.8137,0.52074817,0.14841949,3.336212,9.44865315,24.61677924,35.51692115,8393986432.190966,0.5518,12345708057.83,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:32:51.075729
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365201199.51119775,433234109.51119775,False,,13,,,,2023-12-04T04:31:00.000Z,22.348661656147183,364614393.758714,1.8624,0.2840663,0.19922247,8.34839472,84.13993254,123.70309263,129.42014225,8161758044.294863,0.5365,16091036392.43,,2023-12-04T04:31:00.000Z,,,,,,2023-12-03 23:32:51.075729
13,3890,Polygon,MATIC,polygon,1120,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188969.960863,10000000000.0,False,,14,,,,2023-12-04T04:31:00.000Z,0.8234163342544243,488835207.7311574,8.5304,-0.01198157,1.22170436,8.99365513,23.15567148,46.88972528,48.87577482,7637342101.162244,0.502,8234163342.54,,2023-12-04T04:31:00.000Z,,,,,,2023-12-03 23:32:51.075729
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1252131961.7277622,1384392463.4361138,True,,15,,,,2023-12-04T04:31:00.000Z,5.623647423129823,159813340.4002463,18.5489,0.03185637,1.48059596,6.28642243,21.15963168,39.24142342,32.70475244,7041548679.98882,0.4629,7785335109.6,,2023-12-04T04:31:00.000Z,,,,,,2023-12-03 23:32:51.075729
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19560512.0,19560512.0,False,,1,,,,2023-12-04T04:33:00.000Z,40704.09563058487,19614982667.660713,23.0851,-0.19397327,3.29407647,9.01958856,17.29483125,47.11183748,58.46362659,796192951031.2029,52.336,854786008242.28,,2023-12-04T04:33:00.000Z,,,,,,2023-12-03 23:33:51.350171
1,1027,Ethereum,ETH,ethereum,7950,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120233028.20888889,120233028.20888889,True,,2,,,,2023-12-04T04:33:00.000Z,2217.8477105677116,9099895682.865658,-6.0916,0.14592755,2.70041629,8.27634042,20.99657663,34.98011166,36.92919221,266658546347.7073,17.5282,266658546347.71,,2023-12-04T04:33:00.000Z,,,,,,2023-12-03 23:33:51.350171
2,825,Tether USDt,USDT,tether,67233,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89647599294.14194,92609951832.03839,True,,3,,,,2023-12-04T04:32:00.000Z,1.000192651933421,36501715085.27621,12.1801,-0.02346318,-0.01428688,-0.00430281,-0.0388252,0.01610974,0.06689605,89664870077.4725,5.8939,92627793318.31,,2023-12-04T04:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 23:33:51.350171
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698245.3893142,151698245.3893142,False,,4,,,,2023-12-04T04:32:00.000Z,228.46731447408155,710701691.3025283,7.0307,-0.58696892,-0.01873621,-0.21878717,-1.14356727,7.33101869,6.58193086,34658090734.52684,2.2782,34658090734.53,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:33:51.350171
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-04T04:33:00.000Z,0.6289584640515276,1114463225.5068097,57.2942,-0.29460779,1.58074698,3.08677406,2.7597654,18.80830339,24.20208439,33893673214.03239,2.2279,62895846405.15,,2023-12-04T04:33:00.000Z,,,,,,2023-12-03 23:33:51.350171
5,5426,Solana,SOL,solana,557,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,424332798.80902916,564017187.0979419,True,,6,,,,2023-12-04T04:33:00.000Z,64.71037642409136,1305887184.069654,-18.2186,0.28885727,0.84649267,13.91241301,55.99149603,177.50858984,236.21065147,27458735140.020504,1.8049,36497764486.76,,2023-12-04T04:33:00.000Z,,,,,,2023-12-03 23:33:51.350171
6,3408,USDC,USDC,usd-coin,15251,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24509870702.469257,24509870702.469257,False,,7,,,,2023-12-04T04:32:00.000Z,0.9998759331910752,3991036233.885202,6.3401,-0.01013252,-0.00061671,-0.00376956,-0.02994288,-0.00972907,-0.00711622,24506829841.02404,1.6109,24506829841.02,,2023-12-04T04:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-12-03 23:33:51.350171
7,2010,Cardano,ADA,cardano,989,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35308839254.778,36410042820.425,False,,8,,,,2023-12-04T04:32:00.000Z,0.40646882391286965,334541221.1507136,13.9884,0.239706,2.24998108,5.65671793,24.50291102,57.48233854,58.55643273,14351942365.61818,0.9434,18291097076.08,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:33:51.350171
8,74,Dogecoin,DOGE,dogecoin,836,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142090746383.70526,142090746383.70526,True,,9,,,,2023-12-04T04:33:00.000Z,0.08764996484845398,598691943.8006836,17.0664,1.14156327,2.04538655,11.76392062,27.58878691,43.32903624,38.37780246,12454248925.822357,0.8186,12454248925.82,,2023-12-04T04:33:00.000Z,,,,,,2023-12-03 23:33:51.350171
9,1958,TRON,TRX,tron,882,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88518370039.52167,88518383403.19551,True,,10,71659659264.0,7426323237.170778,,2023-12-04T04:32:00.000Z,0.10363324795910069,213175870.4312141,12.1795,-0.02430138,0.14937531,-2.89696766,6.45858403,16.03385636,34.14496861,9173446191.241179,0.603,9173447576.16,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:33:51.350171
10,1975,Chainlink,LINK,chainlink,1479,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,11,,,,2023-12-04T04:32:00.000Z,16.034962760145817,608958961.0538156,-8.6592,0.86714592,0.53734881,9.08751183,41.16507102,110.40240771,168.92862128,8929068539.198732,0.5869,16034962760.15,,2023-12-04T04:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-12-03 23:33:51.350171
11,11419,Toncoin,TON,toncoin,175,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,12,3414166606.0,8351047424.9104805,,2023-12-04T04:33:00.000Z,2.445998801064508,34902025.89691751,2.9882,0.53089404,0.14699745,3.30322958,9.45435272,24.62187251,35.54040187,8394403931.701291,0.5518,12346322107.79,,2023-12-04T04:33:00.000Z,,,,,,2023-12-03 23:33:51.350171
12,5805,Avalanche,AVAX,avalanche,574,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,365201199.51119775,433234109.51119775,False,,13,,,,2023-12-04T04:32:00.000Z,22.349520523098466,365127596.4120954,1.8287,0.28457272,0.21125874,8.37175171,84.14857606,123.74612346,129.42276356,8162071703.535691,0.5365,16091654776.63,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:33:51.350171
13,3890,Polygon,MATIC,polygon,1120,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9275188969.960863,10000000000.0,False,,14,,,,2023-12-04T04:32:00.000Z,0.8234251236324256,488754660.2011547,8.2765,-0.00238688,1.2279968,8.98827769,23.16266742,46.90361419,48.87240483,7637423624.304134,0.502,8234251236.32,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:33:51.350171
14,6636,Polkadot,DOT,polkadot-new,630,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1252131961.7277622,1384392463.4361138,True,,15,,,,2023-12-04T04:32:00.000Z,5.623645734613105,159871740.1319422,19.5433,0.02685353,1.48896014,6.24035051,21.1592128,39.24948855,32.70629636,7041546565.74307,0.4629,7785332772.03,,2023-12-04T04:32:00.000Z,,,,,,2023-12-03 23:33:51.350171
0,1,Bitcoin,BTC,bitcoin,10594,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19560512.0,19560512.0,False,,1,,,,2023-12-04T04:34:00.000Z,40703.71472465745,19616350191.93369,23.0792,-0.20498609,3.28524482,8.98402571,17.3259503,47.05589223,58.32399886,796185500316.2388,52.3355,854778009217.81,,2023-12-04T04:34:00.000Z,,,,,,2023-12-03 23:34:51.818296
1,1027,Ethereum,ETH,ethereum,7950,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120233028.20888889,120233028.20888889,True,,2,,,,2023-12-04T04:34:00.000Z,2215.511107511815,9100131897.087585,-6.0968,0.05926178,2.60142161,8.11480722,20.9036353,34.84186841,36.64751459,266377609486.57474,17.5098,266377609486.57,,2023-12-04T04:34:00.000Z,,,,,,2023-12-03 23:34:51.818296
2,825,Tether USDt,USDT,tether,67233,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,89647599294.14194,92609951832.03839,True,,3,,,,2023-12-04T04:33:00.000Z,1.0002319264390152,36508321956.02927,12.1993,-0.00394547,-0.01758108,0.0063077,-0.03378238,0.01822999,0.07179352,89668390942.61249,5.8942,92631430528.38,,2023-12-04T04:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-12-03 23:34:51.818296
3,1839,BNB,BNB,bnb,1810,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151698245.3893142,151698245.3893142,False,,4,,,,2023-12-04T04:33:00.000Z,228.44463149423706,710876087.9963449,7.0366,-0.58195969,-0.02319813,-0.27464832,-1.1550678,7.31916645,6.56021346,34654649766.284225,2.2779,34654649766.28,,2023-12-04T04:33:00.000Z,,,,,,2023-12-03 23:34:51.818296
4,52,XRP,XRP,xrp,1162,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53888571585.0,99988188647.0,False,,5,,,,2023-12-04T04:34:00.000Z,0.6289959258746954,1114817445.1680236,57.3748,-0.19729157,1.57197213,2.99838874,2.79188206,18.82804138,24.13509517,33895691978.17188,2.2281,62899592587.47,,2023-12-04T04:34:00.000Z,,,,,,2023-12-03 23:34:51.818296
